date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212443.900000,21,19,2,5,1,0,1,1,1,0,4,4,1,0,2,0,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,1
1523212443.950000,20,36,4,9,0,1,0,0,0,1,5,8,0,1,0,2,1,3,0,0,3,2,0,0,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,4,4
1523212444.000000,7,29,2,3,0,2,0,2,1,0,2,6,0,0,0,0,0,3,1,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1523212444.050000,21,23,4,5,2,0,1,0,2,1,1,6,2,0,0,1,2,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,2,2
1523212444.100000,16,23,8,7,2,0,2,1,0,1,0,3,0,1,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2
1523212444.150000,18,26,3,6,0,2,2,1,0,2,3,1,1,2,0,0,1,2,1,2,1,3,0,0,0,0,0,0,1,0,0,0,3,3,0,1,0,0,0,0,2,1
1523212444.200000,19,29,6,10,0,2,0,2,1,1,2,4,1,1,0,2,1,2,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,0,0,3,0
1523212444.250000,30,27,7,6,2,0,0,3,0,1,5,6,1,1,3,0,7,2,2,2,0,1,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,1
1523212444.300000,15,26,5,12,0,0,1,2,0,3,5,5,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1523212444.350000,28,23,8,3,1,1,0,0,1,2,6,8,0,0,0,0,2,2,3,3,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,1
1523212444.400000,22,29,1,8,1,0,1,0,2,0,3,4,1,2,2,0,2,5,2,2,1,1,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,1,2
1523212444.450000,29,29,6,6,0,2,3,0,3,2,4,10,2,1,0,1,1,1,2,4,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1
1523212444.500000,30,22,4,3,0,0,2,1,2,1,6,9,0,0,0,0,1,2,2,1,4,0,0,0,0,0,1,1,1,0,0,0,3,2,2,0,0,0,0,0,2,2
1523212444.550000,19,7,3,0,0,2,0,2,1,0,4,3,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0
1523212444.600000,25,19,7,5,1,1,0,0,2,2,6,2,1,0,0,1,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2
1523212444.650000,17,18,2,5,0,0,1,1,1,0,4,0,1,0,2,0,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1
1523212444.700000,22,29,7,7,0,1,0,2,1,3,4,7,2,0,1,0,3,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1
1523212444.750000,18,19,6,4,0,0,2,1,0,1,4,6,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,3
1523212444.800000,21,24,3,4,0,0,0,3,2,1,3,5,1,2,1,1,3,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,1,1
1523212444.850000,14,33,2,8,2,2,1,0,1,1,5,8,0,2,1,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1
1523212444.900000,23,31,5,6,1,2,0,1,0,2,6,3,1,3,0,0,2,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,0,0,2,4
1523212444.950000,20,26,4,7,1,1,2,0,0,1,8,3,1,3,1,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1
1523212445.000000,30,30,6,7,1,1,1,0,2,0,7,6,1,2,1,0,0,3,2,0,1,0,0,0,0,0,1,2,0,0,0,0,4,5,1,2,0,0,0,0,2,2
1523212445.050000,22,27,3,2,0,1,0,3,1,1,5,8,1,2,1,0,5,0,0,1,2,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,4
1523212445.100000,27,22,4,4,1,2,1,1,1,0,7,4,0,0,1,0,4,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,2
1523212445.150000,19,24,3,4,0,1,1,0,2,2,5,6,0,1,0,2,1,2,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0
1523212445.200000,31,25,5,6,0,1,2,1,0,0,11,5,0,1,1,1,2,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,4,2,0,0,0,0,0,0,3,3
1523212445.250000,21,26,2,5,1,0,1,2,0,1,5,7,2,0,0,2,3,0,1,0,1,2,0,0,1,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,1,2
1523212445.300000,22,36,3,5,0,0,0,1,0,0,5,7,0,1,1,3,3,2,2,2,5,3,0,0,0,0,0,1,0,2,0,0,1,4,0,0,0,0,0,0,2,5
1523212445.350000,23,32,5,6,0,3,1,3,0,0,7,8,0,2,0,0,1,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,0,1,2
1523212445.400000,20,24,1,5,0,0,0,1,1,0,6,9,0,0,0,1,4,3,1,0,2,0,0,0,0,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1
1523212445.450000,29,23,5,7,2,0,0,1,2,0,2,3,0,0,1,1,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,3,4
1523212445.500000,19,20,5,4,0,0,1,1,0,1,4,7,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,2,2
1523212445.550000,36,16,10,3,0,1,2,0,1,0,10,5,1,0,2,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,5,3,0,0,0,1,0,0,1,0
1523212445.600000,25,14,2,2,1,0,2,0,1,1,8,4,0,0,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1
1523212445.650000,19,24,5,7,0,1,0,3,0,0,4,7,0,0,1,0,1,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,2,1
1523212445.700000,24,25,6,4,0,1,1,3,1,2,7,7,0,0,0,0,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,1
1523212445.750000,25,23,8,5,0,0,0,1,1,0,6,6,0,0,3,1,0,1,1,2,2,0,0,0,1,0,0,0,0,2,0,0,3,3,0,2,0,0,0,0,0,0
1523212445.800000,17,25,3,7,0,0,1,1,0,0,4,2,1,0,0,5,3,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,2
1523212445.850000,23,27,2,7,0,0,2,2,0,1,5,6,1,0,0,1,4,0,6,5,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
1523212445.900000,25,29,7,7,1,1,1,0,1,1,4,6,0,0,2,1,2,0,3,5,0,2,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,2
1523212445.950000,28,18,2,0,2,0,1,0,2,1,6,6,0,1,2,1,1,1,2,2,0,2,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,0,0,0,3,1
1523212446.000000,22,26,4,7,1,0,2,1,0,0,6,4,0,1,1,1,2,1,0,3,2,3,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,2,0,0,2,0
1523212446.050000,17,37,2,11,1,2,0,1,1,1,3,5,1,1,0,1,1,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,3
1523212446.100000,24,29,6,6,2,1,0,1,2,3,6,8,2,0,0,0,1,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,4
1523212446.150000,21,20,4,3,0,0,0,0,2,1,4,3,2,1,1,1,0,3,1,2,0,3,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2
1523212446.200000,17,23,4,6,0,1,0,0,0,2,6,6,0,2,1,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0
1523212446.250000,20,29,3,3,1,1,2,1,0,0,4,7,0,1,1,3,1,1,1,3,0,2,0,1,0,0,1,1,0,0,1,0,1,3,1,1,1,0,0,0,2,1
1523212446.300000,24,29,2,8,2,0,0,0,1,0,4,5,1,2,1,2,3,3,1,1,2,1,1,0,0,0,0,0,2,0,0,0,3,5,0,0,1,0,0,0,0,2
1523212446.350000,19,22,6,4,0,0,1,1,0,2,3,2,0,0,1,1,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,1,0,2,0,0,1,1
