date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523213225.200000,75,77,5,8,0,0,0,0,0,0,0,0,1,0,45,45,23,21,1,3,0,0,0,0,0,0,0,0,0,0
1523213225.250000,95,87,11,3,0,0,0,0,2,1,0,0,3,3,36,36,35,40,8,4,0,0,0,0,0,0,0,0,0,0
1523213225.300000,48,51,4,3,0,0,0,0,1,0,0,0,0,2,22,22,14,15,7,9,0,0,0,0,0,0,0,0,0,0
1523213225.350000,47,48,0,1,0,0,0,0,0,1,0,0,2,1,34,34,11,11,0,0,0,0,0,0,0,0,0,0,0,0
1523213225.400000,95,94,11,12,0,0,0,0,0,1,0,0,1,0,54,54,27,25,2,2,0,0,0,0,0,0,0,0,0,0
1523213225.450000,89,88,10,14,0,0,1,1,0,0,0,0,0,1,44,44,29,25,5,3,0,0,0,0,0,0,0,0,0,0
1523213225.500000,74,70,9,4,0,0,1,1,1,0,0,0,0,0,35,35,23,27,5,3,0,0,0,0,0,0,0,0,0,0
1523213225.550000,85,78,12,6,0,0,1,0,1,1,0,0,2,1,39,39,29,26,1,5,0,0,0,0,0,0,0,0,0,0
1523213225.600000,71,76,8,12,0,0,0,0,0,1,0,0,0,1,36,36,25,25,2,1,0,0,0,0,0,0,0,0,0,0
1523213225.650000,84,90,8,11,0,0,0,0,0,0,0,0,1,0,42,42,29,34,4,3,0,0,0,0,0,0,0,0,0,0
1523213225.700000,62,67,4,7,0,0,0,0,1,0,0,0,4,5,39,39,9,11,5,5,0,0,0,0,0,0,0,0,0,0
1523213225.750000,55,61,5,5,0,0,0,1,0,0,0,0,0,0,35,36,14,18,1,1,0,0,0,0,0,0,0,0,0,0
1523213225.800000,94,89,6,7,0,0,0,0,3,3,0,0,1,1,49,48,25,20,10,10,0,0,0,0,0,0,0,0,0,0
1523213225.850000,89,81,12,6,0,0,2,2,1,2,0,0,11,10,25,25,35,33,3,3,0,0,0,0,0,0,0,0,0,0
1523213225.900000,67,74,6,11,0,0,0,0,1,0,0,0,4,6,28,28,24,23,4,6,0,0,0,0,0,0,0,0,0,0
1523213225.950000,91,86,6,6,0,0,0,0,0,1,0,0,0,0,59,60,22,18,4,1,0,0,0,0,0,0,0,0,0,0
1523213226.000000,81,83,5,5,0,0,0,0,0,0,0,0,3,2,43,42,28,31,2,3,0,0,0,0,0,0,0,0,0,0
1523213226.050000,86,81,8,4,0,0,0,0,0,0,0,0,2,2,39,39,31,27,6,9,0,0,0,0,0,0,0,0,0,0
1523213226.100000,70,72,9,11,0,0,1,1,2,0,0,0,3,3,29,29,23,26,3,2,0,0,0,0,0,0,0,0,0,0
1523213226.150000,65,70,11,10,0,0,0,0,0,1,0,0,2,3,29,29,22,24,1,3,0,0,0,0,0,0,0,0,0,0
1523213226.200000,89,87,8,10,0,0,0,0,0,1,0,0,1,0,48,48,28,24,4,4,0,0,0,0,0,0,0,0,0,0
1523213226.250000,67,64,3,3,0,0,0,0,1,0,0,0,0,0,40,40,21,21,2,0,0,0,0,0,0,0,0,0,0,0
1523213226.300000,13,15,0,2,0,0,0,0,0,0,0,0,0,0,7,7,5,5,1,1,0,0,0,0,0,0,0,0,0,0
1523213226.350000,100,98,7,7,0,0,1,1,3,0,0,0,2,1,52,53,31,32,4,4,0,0,0,0,0,0,0,0,0,0
1523213226.400000,96,96,7,7,0,0,1,0,3,4,0,0,1,2,56,55,24,26,4,2,0,0,0,0,0,0,0,0,0,0
1523213226.450000,86,90,6,7,0,0,0,0,2,2,0,0,2,3,53,54,21,22,2,2,0,0,0,0,0,0,0,0,0,0
1523213226.500000,90,82,11,5,0,0,0,1,1,1,0,0,1,0,52,51,23,21,2,3,0,0,0,0,0,0,0,0,0,0
1523213226.550000,87,84,9,8,0,0,1,0,1,3,0,0,1,0,39,39,29,29,7,5,0,0,0,0,0,0,0,0,0,0
1523213226.600000,63,60,3,3,0,0,0,1,1,0,0,0,0,0,33,34,21,19,5,3,0,0,0,0,0,0,0,0,0,0
1523213226.650000,58,66,7,7,0,0,1,1,0,1,0,0,3,3,19,18,25,31,3,5,0,0,0,0,0,0,0,0,0,0
